N;Instance;Decoder;Time Spent;Alpha
N010;53;PositionalDecoderWithVehicleByPercentage;284,66;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;284,66;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;284,66;Alpha1
N010;53;PositionalDecoderWithVehicleByPercentage;284,66;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;247,47;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;272,09;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;247,37;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;263,16;Alpha1
N010;53;TimeDecoderWithVehicleByPercentage;247,20;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;296,81;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;282,55;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;277,13;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;308,07;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;300,92;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;351,94;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;351,94;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;351,94;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;351,94;Alpha1
N010;59;PositionalDecoderWithVehicleByPercentage;351,94;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;281,26;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;295,98;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;295,98;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;287,54;Alpha1
N010;59;TimeDecoderWithVehicleByPercentage;281,57;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;280,24;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;280,24;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;280,24;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;280,24;Alpha1
N010;60;PositionalDecoderWithVehicleByPercentage;280,24;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;271,54;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;269,85;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;267,45;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;276,47;Alpha1
N010;60;TimeDecoderWithVehicleByPercentage;271,54;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;380,73;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;375,67;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;389,30;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;388,93;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;387,85;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;381,54;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;352,74;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;349,08;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;341,55;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;393,44;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;427,94;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;399,77;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;398,84;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;448,54;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;427,94;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;428,11;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;373,93;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;382,17;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;431,64;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;370,58;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;458,46;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;458,46;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;457,09;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;391,61;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;391,61;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;372,09;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;441,41;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;356,40;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;430,09;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;359,52;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;398,60;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;392,91;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;409,91;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;388,88;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;448,76;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;414,46;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;358,46;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;393,64;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;334,16;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;344,94;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;443,51;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;530,89;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;436,65;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;439,05;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;434,25;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;406,13;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;391,72;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;357,90;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;434,71;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;379,16;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;407,25;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;387,37;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;376,81;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;369,26;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;369,26;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;348,80;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;384,62;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;328,89;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;364,85;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;317,43;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;457,45;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;394,70;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;428,41;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;394,70;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;394,70;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;356,62;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;358,61;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;438,41;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;334,21;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;434,18;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;394,87;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;369,44;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;393,77;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;399,30;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;405,25;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;370,34;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;372,67;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;413,40;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;345,19;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;370,74;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;444,67;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;436,43;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;516,98;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;436,43;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;436,43;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;422,50;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;433,32;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;380,57;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;375,20;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;375,61;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;515,58;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;443,08;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;437,59;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;463,99;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;515,58;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;478,80;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;499,80;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;449,94;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;403,65;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;503,20;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;733,89;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;752,82;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;697,15;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;764,00;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;723,30;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;641,47;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;760,91;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;750,13;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;842,49;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;618,55;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;740,15;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;836,82;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;882,14;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;791,76;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;821,80;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;790,52;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;786,96;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;841,14;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;783,81;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;814,76;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;767,58;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;820,82;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;729,44;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;704,34;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;636,35;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;726,20;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;697,06;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;648,47;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;732,68;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;730,07;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;688,62;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;757,28;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;724,04;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;698,29;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;741,49;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;712,50;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;697,00;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;811,09;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;647,99;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;835,49;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;745,61;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;760,71;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;788,43;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;795,25;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;768,56;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;850,97;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;754,81;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;693,45;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;736,63;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;676,89;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;800,69;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;780,01;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;864,33;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;748,24;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;754,68;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;916,13;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;732,50;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;799,35;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;732,93;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;834,94;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;751,87;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;800,50;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;723,91;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;756,52;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;810,00;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;729,19;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;739,68;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;851,55;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;857,16;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;781,18;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;789,52;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;769,32;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;838,24;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;891,57;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;842,17;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;882,76;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;783,11;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;735,71;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;915,13;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;813,67;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;781,05;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;735,75;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;747,95;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;708,23;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;750,26;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;752,62;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;748,32;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;686,52;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;702,10;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;775,38;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;813,92;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;833,36;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;846,58;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;763,99;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;814,25;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;929,81;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;810,79;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;760,40;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;758,22;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;740,97;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1113,34;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1118,06;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1087,28;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1178,60;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1144,15;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1042,16;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1110,04;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1033,87;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1102,41;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1041,97;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1171,73;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1202,28;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1241,82;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1161,30;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1168,00;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1089,61;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1122,82;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1165,80;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1285,08;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1068,24;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;982,99;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1005,59;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1094,76;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;983,94;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;930,07;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1118,78;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;988,43;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1086,98;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1112,22;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1069,44;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1110,74;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1085,98;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;932,05;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1088,11;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1256,37;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1081,39;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;968,28;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1227,61;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1056,77;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1149,47;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;920,69;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1102,60;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1204,57;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1065,90;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1113,95;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1099,73;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1112,53;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1251,29;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1044,95;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1095,06;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1155,55;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1059,88;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1138,94;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1013,22;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1205,54;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1231,84;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;971,22;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1090,57;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1128,86;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1060,16;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1117,12;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1052,40;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1054,07;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;935,81;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1025,98;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1031,09;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1140,14;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1059,58;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;975,89;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1078,59;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1092,44;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1154,17;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1202,05;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1055,83;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1124,33;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1174,69;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1178,17;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1139,97;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1064,53;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1262,11;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1027,03;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1039,29;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1227,61;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;983,18;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;945,88;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1183,50;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1276,50;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;930,23;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1201,38;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1120,65;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1159,50;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1060,74;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1099,24;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;929,63;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1185,73;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1195,18;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1217,59;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1145,86;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1149,74;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1082,75;Alpha1
N100;97;PositionalDecoderWithVehicleByPercentage;1421,87;Alpha1
