N;Instance;Decoder;Time Spent;Alpha
N010;57;PositionalDecoderWithVehicleByPercentage;255,62;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;255,62;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;255,62;Alpha1
N010;57;PositionalDecoderWithVehicleByPercentage;255,62;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;237,72;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;238,54;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;242,83;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;238,54;Alpha1
N010;57;TimeDecoderWithVehicleByPercentage;250,63;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;302,87;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;302,87;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;302,87;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;302,87;Alpha1
N010;58;PositionalDecoderWithVehicleByPercentage;302,87;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;273,65;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;287,85;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;273,65;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;283,00;Alpha1
N010;58;TimeDecoderWithVehicleByPercentage;273,65;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;301,18;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;301,18;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;301,18;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;301,18;Alpha1
N010;51;PositionalDecoderWithVehicleByPercentage;301,18;Alpha1
N010;51;TimeDecoderWithVehicleByPercentage;287,58;Alpha1
N010;51;TimeDecoderWithVehicleByPercentage;287,55;Alpha1
N010;51;TimeDecoderWithVehicleByPercentage;293,29;Alpha1
N010;51;TimeDecoderWithVehicleByPercentage;287,55;Alpha1
N010;51;TimeDecoderWithVehicleByPercentage;294,71;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;311,09;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;311,09;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;311,09;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;311,09;Alpha1
N010;54;PositionalDecoderWithVehicleByPercentage;311,09;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;276,40;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;274,24;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;276,21;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;276,97;Alpha1
N010;54;TimeDecoderWithVehicleByPercentage;275,39;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;338,06;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;338,06;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;338,06;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;338,06;Alpha1
N010;55;PositionalDecoderWithVehicleByPercentage;338,06;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;331,69;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;307,80;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;306,24;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;306,24;Alpha1
N010;55;TimeDecoderWithVehicleByPercentage;309,56;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;PositionalDecoderWithVehicleByPercentage;322,64;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;286,16;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;298,48;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;288,93;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;289,47;Alpha1
N010;56;TimeDecoderWithVehicleByPercentage;277,13;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;369,26;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;413,59;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;369,26;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;377,88;Alpha1
N020;61;PositionalDecoderWithVehicleByPercentage;369,26;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;321,83;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;390,66;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;342,81;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;366,41;Alpha1
N020;61;TimeDecoderWithVehicleByPercentage;358,72;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;415,10;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;415,10;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;404,60;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;391,42;Alpha1
N020;62;PositionalDecoderWithVehicleByPercentage;375,67;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;387,24;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;353,87;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;410,49;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;351,02;Alpha1
N020;62;TimeDecoderWithVehicleByPercentage;381,42;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;423,02;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;369,44;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;426,20;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;412,46;Alpha1
N020;64;PositionalDecoderWithVehicleByPercentage;387,30;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;381,03;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;322,56;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;393,86;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;340,77;Alpha1
N020;64;TimeDecoderWithVehicleByPercentage;379,87;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;509,75;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;511,72;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;444,67;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;436,43;Alpha1
N020;66;PositionalDecoderWithVehicleByPercentage;551,35;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;446,98;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;392,69;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;418,95;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;493,61;Alpha1
N020;66;TimeDecoderWithVehicleByPercentage;426,21;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;423,32;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;436,65;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;446,73;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;434,25;Alpha1
N020;70;PositionalDecoderWithVehicleByPercentage;430,81;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;398,21;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;372,78;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;409,09;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;390,92;Alpha1
N020;70;TimeDecoderWithVehicleByPercentage;387,33;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;394,70;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;469,91;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;433,05;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;485,50;Alpha1
N020;63;PositionalDecoderWithVehicleByPercentage;452,58;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;477,09;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;336,91;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;420,63;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;411,50;Alpha1
N020;63;TimeDecoderWithVehicleByPercentage;341,64;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;443,50;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;399,77;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;448,00;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;446,55;Alpha1
N020;65;PositionalDecoderWithVehicleByPercentage;427,94;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;430,93;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;422,88;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;438,12;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;430,46;Alpha1
N020;65;TimeDecoderWithVehicleByPercentage;417,25;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;469,57;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;485,00;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;424,68;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;391,61;Alpha1
N020;67;PositionalDecoderWithVehicleByPercentage;448,51;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;377,50;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;424,51;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;361,66;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;443,97;Alpha1
N020;67;TimeDecoderWithVehicleByPercentage;411,49;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;443,16;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;520,05;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;474,55;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;450,44;Alpha1
N020;68;PositionalDecoderWithVehicleByPercentage;443,08;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;455,67;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;425,35;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;418,18;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;502,78;Alpha1
N020;68;TimeDecoderWithVehicleByPercentage;435,93;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;392,91;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;380,47;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;400,39;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;380,61;Alpha1
N020;69;PositionalDecoderWithVehicleByPercentage;400,59;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;363,54;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;373,42;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;385,30;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;368,53;Alpha1
N020;69;TimeDecoderWithVehicleByPercentage;361,49;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;685,42;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;790,99;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;865,32;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;910,62;Alpha1
N050;71;PositionalDecoderWithVehicleByPercentage;748,63;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;772,89;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;770,63;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;747,98;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;956,59;Alpha1
N050;71;TimeDecoderWithVehicleByPercentage;753,98;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;762,49;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;802,46;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;896,02;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;758,06;Alpha1
N050;72;PositionalDecoderWithVehicleByPercentage;821,02;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;927,24;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;772,66;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;879,66;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;870,94;Alpha1
N050;72;TimeDecoderWithVehicleByPercentage;807,18;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;875,66;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;786,15;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;836,18;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;686,02;Alpha1
N050;73;PositionalDecoderWithVehicleByPercentage;861,89;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;790,08;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;873,34;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;995,87;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;898,64;Alpha1
N050;73;TimeDecoderWithVehicleByPercentage;734,48;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;793,32;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;761,15;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;854,91;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;713,27;Alpha1
N050;74;PositionalDecoderWithVehicleByPercentage;870,81;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;707,48;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;691,12;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;726,07;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;878,41;Alpha1
N050;74;TimeDecoderWithVehicleByPercentage;788,40;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;885,09;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;817,54;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;772,10;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;847,56;Alpha1
N050;78;PositionalDecoderWithVehicleByPercentage;751,35;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;762,84;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;905,27;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;896,22;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;768,08;Alpha1
N050;78;TimeDecoderWithVehicleByPercentage;759,40;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;743,44;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;802,53;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;747,63;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;731,82;Alpha1
N050;79;PositionalDecoderWithVehicleByPercentage;771,59;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;754,55;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;699,86;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;737,23;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;772,01;Alpha1
N050;79;TimeDecoderWithVehicleByPercentage;720,72;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;804,17;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;826,16;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;789,47;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;843,73;Alpha1
N050;75;PositionalDecoderWithVehicleByPercentage;882,67;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;736,00;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;852,16;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;740,10;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;698,59;Alpha1
N050;75;TimeDecoderWithVehicleByPercentage;820,23;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;871,79;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;856,46;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;701,67;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;775,85;Alpha1
N050;76;PositionalDecoderWithVehicleByPercentage;809,12;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;777,72;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;805,66;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;959,63;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;846,01;Alpha1
N050;76;TimeDecoderWithVehicleByPercentage;641,60;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;867,37;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;779,96;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;849,75;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;815,08;Alpha1
N050;77;PositionalDecoderWithVehicleByPercentage;880,29;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;723,78;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;729,51;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;839,01;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;832,28;Alpha1
N050;77;TimeDecoderWithVehicleByPercentage;799,26;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;729,71;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;851,18;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;618,75;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;694,98;Alpha1
N050;80;PositionalDecoderWithVehicleByPercentage;685,12;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;740,93;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;676,66;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;677,09;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;694,81;Alpha1
N050;80;TimeDecoderWithVehicleByPercentage;832,67;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1044,84;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;976,56;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1178,64;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1158,52;Alpha1
N075;89;PositionalDecoderWithVehicleByPercentage;1075,46;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1189,20;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1133,33;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1054,57;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;1143,37;Alpha1
N075;89;TimeDecoderWithVehicleByPercentage;988,74;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1169,54;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1234,85;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1325,13;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1248,06;Alpha1
N075;90;PositionalDecoderWithVehicleByPercentage;1037,40;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1106,76;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1268,58;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1278,63;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1007,98;Alpha1
N075;90;TimeDecoderWithVehicleByPercentage;1135,78;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1046,06;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1098,58;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1132,47;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1164,03;Alpha1
N075;81;PositionalDecoderWithVehicleByPercentage;1249,65;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1221,83;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1258,98;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1159,79;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1227,33;Alpha1
N075;81;TimeDecoderWithVehicleByPercentage;1186,41;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1057,69;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1077,94;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1039,03;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;978,70;Alpha1
N075;83;PositionalDecoderWithVehicleByPercentage;1040,15;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1127,97;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1237,54;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1206,61;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1005,08;Alpha1
N075;83;TimeDecoderWithVehicleByPercentage;1121,66;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1127,79;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1270,69;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1196,08;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1132,51;Alpha1
N075;84;PositionalDecoderWithVehicleByPercentage;1081,20;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1096,50;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1277,53;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1184,55;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1217,82;Alpha1
N075;84;TimeDecoderWithVehicleByPercentage;1086,54;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1068,49;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1214,34;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1228,11;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1073,87;Alpha1
N075;85;PositionalDecoderWithVehicleByPercentage;1208,75;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1300,34;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1305,24;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1142,76;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1278,32;Alpha1
N075;85;TimeDecoderWithVehicleByPercentage;1204,53;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1247,68;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1069,29;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1157,86;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1029,98;Alpha1
N075;87;PositionalDecoderWithVehicleByPercentage;1105,56;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1302,96;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1141,17;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1258,06;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1176,58;Alpha1
N075;87;TimeDecoderWithVehicleByPercentage;1280,82;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1050,69;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1163,88;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1008,58;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1019,86;Alpha1
N075;82;PositionalDecoderWithVehicleByPercentage;1119,03;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1122,55;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1153,29;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1026,02;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1108,84;Alpha1
N075;82;TimeDecoderWithVehicleByPercentage;1245,12;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1195,28;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1188,63;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1002,67;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1143,97;Alpha1
N075;86;PositionalDecoderWithVehicleByPercentage;1263,85;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1225,09;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1093,16;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1225,58;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1155,35;Alpha1
N075;86;TimeDecoderWithVehicleByPercentage;1103,92;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1175,97;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1251,84;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1231,09;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1173,22;Alpha1
N075;88;PositionalDecoderWithVehicleByPercentage;1022,35;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1218,57;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1166,02;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1190,33;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1507,94;Alpha1
N075;88;TimeDecoderWithVehicleByPercentage;1382,28;Alpha1
N100;100;PositionalDecoderWithVehicleByPercentage;1527,92;Alpha1
