N;Instance;Decoder;Total Distance;Time Spent;Alpha
N010;53;TimeDecoderWithVehicleByPercentage;705,24;80,83;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;839,42;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;836,96;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;876,58;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;874,40;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;840,37;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;888,62;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;882,54;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;867,21;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;846,72;136,31;Alpha2
N010;54;PositionalDecoderWithVehicleByPercentage;888,62;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;857,15;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;875,19;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;881,09;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;865,37;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;888,62;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;848,91;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;849,01;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;874,53;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;862,01;136,31;Alpha2
N010;54;TimeDecoderWithVehicleByPercentage;871,53;136,31;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;978,52;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;938,92;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;1023,74;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;1036,54;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;1040,86;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;894,76;229,10;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;909,28;240,85;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;939,46;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;930,40;182,37;Alpha2
N010;55;PositionalDecoderWithVehicleByPercentage;1043,27;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;995,89;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;971,79;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;1048,59;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;980,33;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;1025,71;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;989,26;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;942,84;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;995,89;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;1032,37;182,37;Alpha2
N010;55;TimeDecoderWithVehicleByPercentage;1048,66;182,37;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;842,73;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;842,73;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;816,58;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;726,17;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;904,14;175,02;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;838,41;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;829,27;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;938,04;175,02;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;819,70;171,29;Alpha2
N010;56;PositionalDecoderWithVehicleByPercentage;870,59;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;790,81;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;869,14;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;940,19;175,02;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;918,11;175,02;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;798,38;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;833,55;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;886,09;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;800,71;204,30;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;824,57;171,29;Alpha2
N010;56;TimeDecoderWithVehicleByPercentage;858,31;171,29;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1134,47;217,61;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1249,71;192,21;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1165,74;245,43;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1153,77;195,30;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1256,73;191,24;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1231,17;245,65;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;940,96;221,80;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1155,45;226,29;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1205,44;202,02;Alpha2
N020;61;PositionalDecoderWithVehicleByPercentage;1094,33;183,34;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1227,40;242,36;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1059,22;212,61;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1216,05;229,96;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1138,75;195,20;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;954,19;226,89;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1195,50;213,36;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1207,81;230,82;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1052,91;238,10;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1084,03;188,13;Alpha2
N020;61;TimeDecoderWithVehicleByPercentage;1149,91;208,52;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1256,55;284,60;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1442,01;268,43;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1355,13;282,53;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1260,67;274,44;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1171,93;272,45;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1411,90;255,71;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1261,59;269,81;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1081,84;253,32;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1293,69;279,39;Alpha2
N020;62;PositionalDecoderWithVehicleByPercentage;1558,49;263,90;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1198,29;309,81;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1442,97;217,21;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1415,82;280,86;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1420,13;236,32;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1417,38;239,67;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1181,99;328,59;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1558,36;287,80;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1294,13;282,89;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1397,22;309,88;Alpha2
N020;62;TimeDecoderWithVehicleByPercentage;1478,73;273,59;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1498,97;249,22;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1419,76;305,64;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1444,04;302,97;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1417,93;331,50;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1380,78;286,96;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1403,52;311,21;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1358,65;293,60;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1442,01;302,25;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1453,75;298,14;Alpha2
N020;63;PositionalDecoderWithVehicleByPercentage;1289,46;309,21;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1269,23;312,77;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1471,06;281,50;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1507,80;311,00;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1350,43;349,89;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1136,94;309,85;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1371,29;326,98;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1537,35;296,21;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1574,95;379,13;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1276,11;269,17;Alpha2
N020;63;TimeDecoderWithVehicleByPercentage;1475,08;287,91;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1352,02;179,91;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1205,33;240,54;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1338,65;200,79;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1389,99;236,33;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1276,99;251,77;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1318,86;201,78;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1365,82;229,07;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1299,84;251,75;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1232,64;263,58;Alpha2
N020;64;PositionalDecoderWithVehicleByPercentage;1179,13;280,96;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1116,03;246,36;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1233,51;209,89;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1280,88;225,93;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1303,22;225,43;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1130,22;244,77;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1196,06;240,58;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1315,05;180,07;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1404,68;174,25;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1359,32;171,59;Alpha2
N020;64;TimeDecoderWithVehicleByPercentage;1347,74;248,81;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1341,48;323,33;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1298,48;309,41;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1472,47;324,97;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1382,39;327,23;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1325,84;322,06;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1372,06;283,12;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1316,24;332,57;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1457,41;366,15;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1373,01;321,48;Alpha2
N020;65;PositionalDecoderWithVehicleByPercentage;1442,98;346,05;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1374,70;317,92;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1432,71;314,58;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1431,27;298,05;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1441,61;335,98;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1301,16;324,25;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1221,14;323,97;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1422,95;298,27;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1517,00;290,07;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1376,87;266,30;Alpha2
N020;65;TimeDecoderWithVehicleByPercentage;1468,33;334,20;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1604,94;271,74;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1520,66;310,71;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1697,08;289,49;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1210,16;304,81;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1301,57;301,11;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1627,38;282,70;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1449,38;260,21;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1650,42;255,87;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1425,04;277,59;Alpha2
N020;66;PositionalDecoderWithVehicleByPercentage;1437,97;279,16;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1418,22;276,68;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1543,28;272,62;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1774,61;300,57;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1477,04;278,36;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1498,41;264,59;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1730,74;282,03;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1465,67;293,51;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1684,96;272,00;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1586,08;272,54;Alpha2
N020;66;TimeDecoderWithVehicleByPercentage;1505,56;271,87;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1402,80;336,38;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1552,48;283,60;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1288,06;291,69;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1473,23;309,77;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1412,03;302,63;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1586,02;235,46;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1625,72;298,47;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1402,68;315,88;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1412,18;295,25;Alpha2
N020;67;PositionalDecoderWithVehicleByPercentage;1678,35;314,95;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1546,08;324,35;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1434,64;295,80;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1646,19;268,01;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1349,59;321,11;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1411,52;263,18;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1491,09;306,34;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1479,10;323,03;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1328,97;274,48;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1499,51;259,70;Alpha2
N020;67;TimeDecoderWithVehicleByPercentage;1411,46;295,63;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1459,09;236,05;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1328,23;228,97;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1274,13;296,26;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1494,58;259,82;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1468,13;240,72;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1646,06;260,46;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1537,62;260,02;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1331,31;294,92;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1344,81;247,40;Alpha2
N020;69;PositionalDecoderWithVehicleByPercentage;1406,55;252,89;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1448,07;250,25;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1315,47;297,80;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1327,01;281,29;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1574,48;272,84;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1372,66;293,56;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1229,70;269,02;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1475,07;223,55;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1327,61;246,85;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1374,08;282,52;Alpha2
N020;69;TimeDecoderWithVehicleByPercentage;1506,21;245,15;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1486,43;331,04;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1421,23;362,52;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1400,02;369,97;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1315,59;293,38;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1431,55;327,67;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1734,15;324,45;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1376,48;292,09;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1525,85;287,90;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1487,08;317,10;Alpha2
N020;68;PositionalDecoderWithVehicleByPercentage;1540,35;289,17;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1502,25;351,66;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1607,69;309,83;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1515,46;355,13;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1487,18;341,43;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1447,69;267,67;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1470,75;342,72;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1618,80;281,38;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1520,23;299,08;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1603,79;313,72;Alpha2
N020;68;TimeDecoderWithVehicleByPercentage;1490,11;314,09;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1502,17;254,39;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1559,67;268,21;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1366,10;262,54;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1418,75;296,81;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1220,97;268,32;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1522,34;256,60;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1316,49;287,69;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1328,33;245,87;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1355,22;265,48;Alpha2
N020;70;PositionalDecoderWithVehicleByPercentage;1390,96;272,48;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1325,62;267,77;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1267,39;281,38;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1566,39;269,94;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1446,57;284,86;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1585,21;260,95;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1440,17;326,37;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1135,07;265,15;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1391,22;245,94;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1385,93;255,93;Alpha2
N020;70;TimeDecoderWithVehicleByPercentage;1548,36;240,10;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3173,03;726,84;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3204,14;755,08;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3390,54;764,93;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3461,32;802,57;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;2949,09;742,66;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3076,23;732,42;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3316,18;815,22;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3372,61;644,84;Alpha2
N050;71;PositionalDecoderWithVehicleByPercentage;3048,75;709,51;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3352,97;630,44;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3393,58;784,58;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3605,02;772,69;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3180,61;729,08;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3554,82;813,44;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3094,39;761,95;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3064,33;733,86;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3674,62;1076,72;Alpha2
N050;71;TimeDecoderWithVehicleByPercentage;3489,48;932,04;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3407,15;725,94;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3481,73;782,88;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3376,42;779,66;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3393,65;880,65;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3566,17;736,80;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3233,94;669,72;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3229,93;731,41;Alpha2
N050;75;PositionalDecoderWithVehicleByPercentage;3451,65;814,76;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;2717,50;694,62;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3311,70;847,52;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3240,53;723,44;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3334,38;833,35;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3116,96;632,11;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3534,26;830,78;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3274,05;790,23;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3438,39;849,52;Alpha2
N050;75;TimeDecoderWithVehicleByPercentage;3075,39;790,36;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3346,50;1103,13;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3001,81;672,90;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;2929,10;704,37;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3093,32;736,10;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3189,50;659,45;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3096,80;893,56;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3153,39;650,83;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;2664,79;676,24;Alpha2
N050;79;PositionalDecoderWithVehicleByPercentage;3579,01;738,16;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;2830,11;627,96;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;2958,29;817,66;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3257,26;890,90;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3301,33;827,30;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3171,73;753,71;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3391,88;677,71;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;2778,06;734,05;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3026,66;710,47;Alpha2
N050;79;TimeDecoderWithVehicleByPercentage;3359,58;674,53;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3478,93;769,77;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3533,13;1006,94;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3360,47;716,09;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3432,96;705,71;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3264,09;829,39;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3156,54;651,23;Alpha2
N050;80;PositionalDecoderWithVehicleByPercentage;3327,64;971,51;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3147,95;756,48;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3635,61;698,11;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3432,38;792,56;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3146,82;714,66;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3499,59;771,42;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3506,39;679,07;Alpha2
N050;80;TimeDecoderWithVehicleByPercentage;3075,73;697,17;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3616,28;1809,21;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3595,50;864,15;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3343,36;701,96;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3961,10;729,01;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3365,61;952,19;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3513,00;728,04;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3537,29;867,37;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3295,98;714,16;Alpha2
N050;72;PositionalDecoderWithVehicleByPercentage;3561,07;981,39;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3631,11;766,56;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3414,18;860,57;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3603,56;726,44;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3577,01;867,98;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3808,57;775,96;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3096,26;828,70;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3750,99;980,11;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3294,25;803,19;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3345,15;714,24;Alpha2
N050;72;TimeDecoderWithVehicleByPercentage;3629,00;778,89;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3558,36;707,33;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3007,88;752,77;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3112,10;844,35;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3676,45;1088,66;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3159,78;684,78;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3218,36;855,79;Alpha2
N050;73;PositionalDecoderWithVehicleByPercentage;3388,44;784,97;Alpha2
